"","Bad","Behavior_Score_Bins","Good_Customer_Score_Bins","Quarterly_Fico_Score_Bins","Credit_Limit","Utility_Bins","Opening_Balance_Bins","Ending_Balance_Bins","Net_Purchases_During_Cycle","Net_Payments_During_Cycle","Months_On_Book"
"5220","0","[670, Inf)","[820, Inf)","[-Inf,550)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,26,8
"5221","0","[600,670)","[-Inf,700)","[650, Inf)",325,"[1, Inf)","[228,347)","[299, Inf)",48,25,8
"5224","0","[670, Inf)","[820, Inf)","[550,642)",750,"[0,0.5)","[347, Inf)","[242,299)",0,115,8
"5226","0","[600,670)","[700,750)","[-Inf,550)",250,"[0,0.5)","[141,228)","[-Inf,131)",79,178,8
"5232","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",21,50,8
"5233","0","[600,670)","[750,820)","[-Inf,550)",400,"[0.5,1)","[347, Inf)","[299, Inf)",0,30,8
"5237","1","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,65,8
"5244","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,25,8
"5248","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0,0.5)","[-Inf,141)","[131,242)",0,17,8
"5250","0","[-Inf,600)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,150,8
"5252","0","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[228,347)","[131,242)",0,50,8
"5259","0","[600,670)","[820, Inf)","[650, Inf)",350,"[0,0.5)","[141,228)","[131,242)",0,30,8
"5260","0","[670, Inf)","[-Inf,700)","[650, Inf)",250,"[0.5,1)","[-Inf,141)","[131,242)",72,50,8
"5262","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,25,8
"5263","0","[670, Inf)","[700,750)","[650, Inf)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,115,8
"5265","0","[600,670)","[700,750)","[550,642)",400,"[0.5,1)","[228,347)","[299, Inf)",37,25,8
"5267","0","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",81,90,8
"5268","0","[670, Inf)","[820, Inf)","[-Inf,550)",300,"[0,0.5)","[228,347)","[-Inf,131)",25,298,8
"5270","0","[670, Inf)","[700,750)","[650, Inf)",325,"[0.5,1)","[-Inf,141)","[242,299)",264,84,8
"5279","1","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",25,41,8
"5281","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",15,25,8
"5283","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,25,8
"5286","0","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[228,347)","[299, Inf)",74,25,8
"5288","0","[600,670)","[-Inf,700)","[-Inf,550)",325,"[0.5,1)","[228,347)","[242,299)",4,25,8
"5295","1","[600,670)","[820, Inf)","[550,642)",300,"[0,0.5)","[228,347)","[-Inf,131)",0,301,8
"5296","0","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",75,50,8
"5299","0","[600,670)","[700,750)","[550,642)",400,"[0.5,1)","[228,347)","[299, Inf)",0,25,8
"5302","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",51,25,8
"5304","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,30,8
"5305","0","[600,670)","[-Inf,700)","[650, Inf)",300,"[0.5,1)","[228,347)","[299, Inf)",14,28,8
"5307","0","[670, Inf)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",0,50,8
"5308","0","[670, Inf)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",57,50,8
"5309","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",20,25,8
"5311","1","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[347, Inf)","[242,299)",0,140,8
"5312","1","[600,670)","[700,750)","[-Inf,550)",325,"[0.5,1)","[228,347)","[242,299)",0,25,8
"5313","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[242,299)",55,95,8
"5314","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[-Inf,141)","[242,299)",340,60,8
"5316","0","[600,670)","[750,820)","[550,642)",300,"[0.5,1)","[-Inf,141)","[131,242)",72,25,8
"5321","0","[600,670)","[820, Inf)","[550,642)",350,"[0,0.5)","[228,347)","[-Inf,131)",189,439,8
"5326","0","[600,670)","[-Inf,700)","[550,642)",325,"[0.5,1)","[228,347)","[299, Inf)",0,25,8
"5327","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,40,8
"5328","0","[600,670)","[750,820)","[-Inf,550)",300,"[0.5,1)","[228,347)","[131,242)",0,60,8
"5329","1","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,40,8
"5331","0","[600,670)","[820, Inf)","[550,642)",350,"[0,0.5)","[141,228)","[-Inf,131)",0,100,8
"5337","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",46,30,8
"5340","0","[670, Inf)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",39,100,8
"5341","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",94,130,8
"5343","1","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[347, Inf)","[131,242)",8,250,8
"5346","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",86,55,8
"5347","1","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",246,259,8
"5348","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",34,25,8
"5350","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,28,8
"5354","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",39,25,8
"5355","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,75,8
"5361","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[347, Inf)","[299, Inf)",0,50,8
"5362","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",84,50,8
"5363","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[242,299)",17,25,8
"5366","1","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",51,25,8
"5368","0","[600,670)","[-Inf,700)","[650, Inf)",325,"[0.5,1)","[228,347)","[299, Inf)",0,25,8
"5374","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",5,25,8
"5376","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",50,32,8
"5377","0","[670, Inf)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,35,8
"5380","0","[600,670)","[-Inf,700)","[550,642)",300,"[0,0.5)","[228,347)","[-Inf,131)",0,273,8
"5381","0","[-Inf,600)","[-Inf,700)","[-Inf,550)",300,"[1, Inf)","[347, Inf)","[299, Inf)",0,96,8
"5382","1","[-Inf,600)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[242,299)",0,110,8
"5384","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,40,8
"5387","0","[600,670)","[-Inf,700)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",37,50,8
"5389","1","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",0,50,8
"5394","0","[600,670)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,0,8
"5396","0","[670, Inf)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,10,8
"5398","1","[600,670)","[820, Inf)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",250,333,8
"5402","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",155,50,8
"5403","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[347, Inf)","[131,242)",0,140,8
"5404","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",56,50,8
"5406","0","[670, Inf)","[700,750)","[-Inf,550)",350,"[0.5,1)","[228,347)","[242,299)",0,40,8
"5407","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,25,8
"5408","0","[600,670)","[820, Inf)","[550,642)",300,"[0,0.5)","[228,347)","[-Inf,131)",0,200,8
"5410","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",249,150,7
"5411","0","[670, Inf)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",32,58,7
"5419","0","[600,670)","[-Inf,700)","[642,650)",250,"[0.5,1)","[141,228)","[242,299)",99,30,7
"5421","0","[670, Inf)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",36,50,7
"5422","0","[670, Inf)","[750,820)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",84,132,7
"5423","0","[600,670)","[-Inf,700)","[550,642)",350,"[1, Inf)","[228,347)","[299, Inf)",26,30,7
"5424","1","[670, Inf)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,50,7
"5425","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",25,30,7
"5431","0","[670, Inf)","[820, Inf)","[-Inf,550)",425,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,32,7
"5433","0","[670, Inf)","[750,820)","[-Inf,550)",350,"[0.5,1)","[228,347)","[131,242)",30,50,7
"5434","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",0,30,7
"5435","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",15,50,7
"5439","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",76,25,7
"5444","0","[600,670)","[-Inf,700)","[642,650)",350,"[1, Inf)","[347, Inf)","[299, Inf)",24,26,7
"5446","1","[600,670)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,8,7
"5447","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",47,30,7
"5448","0","[600,670)","[-Inf,700)","[-Inf,550)",400,"[1, Inf)","[347, Inf)","[299, Inf)",49,50,7
"5459","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",19,25,7
"5461","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[131,242)",18,40,7
"5462","0","[600,670)","[820, Inf)","[-Inf,550)",250,"[0,0.5)","[141,228)","[-Inf,131)",0,193,7
"5463","0","[670, Inf)","[750,820)","[650, Inf)",250,"[0.5,1)","[-Inf,141)","[131,242)",154,93,7
"5470","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,36,7
"5473","1","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[347, Inf)","[299, Inf)",0,50,7
"5474","0","[600,670)","[-Inf,700)","[550,642)",400,"[1, Inf)","[347, Inf)","[299, Inf)",58,50,7
"5479","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,25,7
"5481","0","[600,670)","[700,750)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",40,25,7
"5483","0","[600,670)","[700,750)","[642,650)",700,"[0.5,1)","[347, Inf)","[299, Inf)",0,50,7
"5485","0","[600,670)","[750,820)","[550,642)",350,"[0,0.5)","[141,228)","[131,242)",0,30,7
"5492","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",28,35,7
"5498","0","[670, Inf)","[-Inf,700)","[-Inf,550)",700,"[0.5,1)","[347, Inf)","[299, Inf)",44,120,7
"5501","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,154,7
"5505","1","[600,670)","[820, Inf)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",526,510,7
"5507","0","[670, Inf)","[-Inf,700)","[550,642)",700,"[0,0.5)","[347, Inf)","[242,299)",84,400,7
"5509","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",26,25,7
"5510","0","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",13,25,7
"5511","1","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[-Inf,141)","[242,299)",160,35,7
"5512","0","[670, Inf)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",41,61,7
"5513","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0,0.5)","[228,347)","[-Inf,131)",0,289,7
"5515","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[-Inf,141)","[131,242)",177,30,7
"5516","0","[600,670)","[750,820)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",179,50,7
"5519","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",18,50,7
"5521","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",66,50,7
"5522","0","[600,670)","[-Inf,700)","[-Inf,550)",400,"[0.5,1)","[347, Inf)","[299, Inf)",178,200,7
"5525","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",9,30,7
"5526","1","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[299, Inf)",54,30,7
"5529","0","[600,670)","[-Inf,700)","[650, Inf)",300,"[0.5,1)","[228,347)","[131,242)",212,256,7
"5531","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0,0.5)","[228,347)","[-Inf,131)",0,281,7
"5535","0","[600,670)","[-Inf,700)","[550,642)",700,"[0.5,1)","[347, Inf)","[299, Inf)",0,40,7
"5537","0","[600,670)","[-Inf,700)","[642,650)",300,"[1, Inf)","[228,347)","[299, Inf)",60,50,7
"5541","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",3,150,7
"5542","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",58,70,7
"5543","0","[670, Inf)","[700,750)","[550,642)",325,"[0.5,1)","[228,347)","[131,242)",0,35,7
"5545","0","[670, Inf)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,30,7
"5546","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",20,25,7
"5548","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",40,30,7
"5550","0","[670, Inf)","[700,750)","[550,642)",300,"[0.5,1)","[141,228)","[131,242)",45,50,7
"5551","0","[600,670)","[-Inf,700)","[642,650)",250,"[1, Inf)","[228,347)","[242,299)",246,250,7
"5552","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",95,50,7
"5554","0","[670, Inf)","[750,820)","[-Inf,550)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",8,50,7
"5556","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",36,25,7
"5557","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",31,28,7
"5558","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",17,30,7
"5559","0","[600,670)","[-Inf,700)","[550,642)",400,"[1, Inf)","[-Inf,141)","[299, Inf)",714,352,7
"5562","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",15,60,7
"5564","1","[600,670)","[-Inf,700)","[-Inf,550)",325,"[0.5,1)","[-Inf,141)","[131,242)",274,100,7
"5566","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,25,7
"5570","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,60,7
"5572","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,25,7
"5577","0","[670, Inf)","[750,820)","[550,642)",450,"[0,0.5)","[347, Inf)","[131,242)",198,435,7
"5580","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",51,50,7
"5581","0","[600,670)","[700,750)","[550,642)",700,"[0.5,1)","[347, Inf)","[299, Inf)",127,250,7
"5586","0","[600,670)","[700,750)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",238,568,7
"5587","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,40,7
"5588","0","[670, Inf)","[820, Inf)","[550,642)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",15,51,7
"5595","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",130,30,7
"5599","0","[600,670)","[820, Inf)","[550,642)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,25,7
"5606","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",77,84,7
"5607","0","[600,670)","[700,750)","[-Inf,550)",350,"[0.5,1)","[228,347)","[242,299)",18,25,7
"5608","0","[600,670)","[-Inf,700)","[550,642)",700,"[0.5,1)","[347, Inf)","[299, Inf)",212,50,7
"5610","1","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",162,100,7
"5611","0","[670, Inf)","[700,750)","[642,650)",300,"[0.5,1)","[141,228)","[242,299)",106,40,7
"5614","0","[600,670)","[700,750)","[550,642)",275,"[1, Inf)","[228,347)","[242,299)",18,50,7
"5616","0","[600,670)","[-Inf,700)","[550,642)",275,"[0.5,1)","[228,347)","[131,242)",0,30,7
"5617","1","[-Inf,600)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[299, Inf)",0,25,7
"5621","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",115,25,7
"5623","1","[670, Inf)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",105,100,7
"5624","1","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[-Inf,141)","[242,299)",65,100,7
"5625","0","[-Inf,600)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[347, Inf)","[131,242)",0,150,7
"5627","0","[670, Inf)","[-Inf,700)","[650, Inf)",700,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,0,7
"5628","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[347, Inf)","[242,299)",24,174,7
"5629","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",25,30,7
"5634","0","[600,670)","[-Inf,700)","[550,642)",450,"[0.5,1)","[347, Inf)","[299, Inf)",0,25,7
"5635","0","[600,670)","[-Inf,700)","[550,642)",400,"[1, Inf)","[347, Inf)","[299, Inf)",18,26,7
"5637","1","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",11,25,7
"5639","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,25,7
"5643","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[131,242)",224,337,7
"5646","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",19,30,7
"5648","0","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",26,25,7
"5649","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",238,270,7
"5652","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[242,299)",0,51,7
"5654","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,94,7
"5660","1","[600,670)","[-Inf,700)","[650, Inf)",250,"[0.5,1)","[228,347)","[242,299)",19,25,7
"5662","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",253,266,7
"5663","0","[600,670)","[-Inf,700)","[550,642)",1000,"[0.5,1)","[347, Inf)","[299, Inf)",0,86,6
"5665","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",115,200,6
"5671","0","[670, Inf)","[700,750)","[642,650)",300,"[0.5,1)","[228,347)","[242,299)",60,50,6
"5672","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[141,228)","[242,299)",4,100,6
"5677","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",44,203,6
"5678","0","[600,670)","[-Inf,700)","[-Inf,550)",325,"[0.5,1)","[141,228)","[131,242)",94,50,6
"5681","1","[600,670)","[-Inf,700)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",22,53,6
"5683","0","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",0,35,6
"5686","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",221,75,6
"5687","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",8,25,6
"5690","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[1, Inf)","[347, Inf)","[299, Inf)",140,187,6
"5693","0","[670, Inf)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",16,50,6
"5706","0","[600,670)","[-Inf,700)","[650, Inf)",300,"[0.5,1)","[141,228)","[242,299)",196,150,6
"5707","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[141,228)","[242,299)",95,50,6
"5709","1","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,85,6
"5710","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",0,0,6
"5713","1","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",40,40,6
"5715","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",0,50,6
"5716","0","[600,670)","[-Inf,700)","[-Inf,550)",325,"[0.5,1)","[228,347)","[242,299)",0,30,6
"5717","0","[-Inf,600)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",10,114,6
"5718","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",15,30,6
"5719","0","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",0,25,6
"5722","1","[670, Inf)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[-Inf,141)","[131,242)",126,50,6
"5723","0","[670, Inf)","[820, Inf)","[650, Inf)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,7,6
"5724","0","[670, Inf)","[750,820)","[550,642)",400,"[0,0.5)","[-Inf,141)","[-Inf,131)",261,288,6
"5734","0","[600,670)","[-Inf,700)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",20,30,6
"5738","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",197,253,6
"5742","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",25,50,6
"5744","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",42,25,6
"5746","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[131,242)",75,105,6
"5750","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",1,50,6
"5751","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",258,273,6
"5754","0","[670, Inf)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",13,50,6
"5755","0","[600,670)","[-Inf,700)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",0,290,6
"5756","1","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,30,6
"5758","0","[670, Inf)","[750,820)","[550,642)",300,"[0,0.5)","[228,347)","[-Inf,131)",0,288,6
"5761","0","[670, Inf)","[-Inf,700)","[550,642)",600,"[0,0.5)","[347, Inf)","[-Inf,131)",120,519,6
"5762","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",50,25,6
"5765","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[242,299)",18,36,6
"5766","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",0,30,6
"5770","1","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,50,6
"5771","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[131,242)",0,25,6
"5772","0","[670, Inf)","[820, Inf)","[-Inf,550)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",165,208,6
"5774","1","[600,670)","[-Inf,700)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",49,310,6
"5778","0","[600,670)","[-Inf,700)","[550,642)",300,"[0,0.5)","[141,228)","[131,242)",49,75,6
"5780","0","[670, Inf)","[700,750)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",228,232,6
"5782","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,50,6
"5785","0","[600,670)","[-Inf,700)","[642,650)",250,"[1, Inf)","[228,347)","[242,299)",61,93,6
"5792","0","[670, Inf)","[750,820)","[550,642)",450,"[0.5,1)","[347, Inf)","[242,299)",33,200,6
"5793","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[242,299)",77,25,6
"5794","1","[600,670)","[-Inf,700)","[-Inf,550)",350,"[1, Inf)","[347, Inf)","[299, Inf)",0,50,6
"5801","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,25,6
"5804","0","[670, Inf)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",39,50,6
