DebtDimId,Months_On_Book,Credit_Limit,Opening_Balance,Ending_Balance,Over_limit_Amount,Actual_Min_Pay_Due,Total_Min_Pay_Due,Net_Payments_During_Cycle,Net_Purchases_During_Cycle,Net_Cash_Advances_During_Cycle,Net_Premier_Fees_Billed_During_C,Net_Behavior_Fees_Billed_During,Net_Concessions_Billed_During_Cy,Quarterly_Fico_Score,Behavior_Score,Good_Customer_Score,Utility,Bad
18255416,18,500,355,317,0,25,25,50,0,0,7,5,0,674,682,847,0.63474,0
18257157,18,400,351,406,6,25,31,351,399,0,7,0,0,624,659,745,1.014875,0
18258592,18,425,7,343,0,25,25,7,336,0,7,0,0,610,664,723,0.806329412,1
18259002,18,350,304,329,0,25,25,50,63,0,7,5,0,539,672,726,0.940914286,0
18259671,18,375,24,307,0,25,25,390,557,100,10,5,0,582,658,,0.817786667,0
18259950,18,250,231,232,0,25,25,30,18,0,9,4,0,570,667,718,0.9286,0
18260276,18,250,111,99,0,25,25,70,48,0,8,2,0,551,692,884,0.39508,0
18261814,18,350,216,30,0,25,25,288,94,0,7,0,0,671,700,1000,0.084628571,0
18264676,18,200,163,146,0,25,25,28,0,0,8,2,0,601,673,,0.73065,0
18267864,18,250,224,235,0,25,25,25,23,0,9,4,0,465,652,721,0.93832,0
18268036,18,350,303,326,0,25,25,40,40,0,18,5,0,516,629,714,0.932228571,0
18268667,18,300,268,230,0,25,25,75,24,0,9,4,0,541,679,761,0.767,0
18268783,18,600,605,592,0,25,25,30,0,0,7,10,0,635,654,713,0.986716667,0
18270074,18,300,281,268,0,25,25,25,0,0,7,5,0,624,655,720,0.893233333,0
18270488,18,400,369,371,0,25,25,25,14,0,7,6,0,555,647,712,0.927025,0
18270598,18,350,398,371,21,25,46,40,0,0,7,6,0,610,599,692,1.059714286,0
18272645,18,250,165,150,0,25,25,25,0,0,7,3,0,656,652,822,0.59824,0
18276145,18,300,270,246,0,25,25,35,0,0,7,4,0,621,666,763,0.820666667,0
18278664,18,250,205,179,0,25,25,105,69,0,7,3,0,607,626,779,0.71584,1
18281307,18,250,111,106,0,25,25,25,10,0,8,2,0,570,640,824,0.42364,0
18281470,18,250,15,7,0,7,7,26,0,0,18,0,0,719,652,985,0.028,0
18282646,18,400,130,95,0,25,25,129,87,0,7,0,0,652,703,910,0.23685,0
18284342,18,325,287,274,0,25,25,25,0,0,7,5,0,471,639,745,0.841846154,0
18284505,18,275,7,7,0,7,7,7,0,0,7,0,0,656,656,785,0.025454546,0
18285126,18,250,76,49,0,25,25,76,42,0,7,0,0,488,602,832,0.1958,1
18285439,18,450,321,347,0,25,25,25,37,0,7,6,0,550,667,778,0.770244444,0
18285863,18,200,168,129,0,25,25,50,0,0,8,3,0,601,649,814,0.64575,1
18286040,18,350,300,287,0,25,25,25,0,0,7,5,0,596,659,765,0.819,0
18286041,18,300,7,37,0,25,25,18,30,0,18,0,0,629,683,965,0.122433333,0
18288082,18,250,233,228,0,25,25,50,33,0,9,4,0,643,673,795,0.91396,0
18290259,18,350,325,313,0,25,25,25,0,0,7,5,0,583,657,718,0.893628571,1
18291295,18,275,262,57,0,25,25,227,13,0,8,2,0,661,672,861,0.208145455,0
18292558,18,450,429,350,0,25,25,125,61,0,7,6,29,621,637,768,0.776777778,0
18293154,18,400,7,203,0,25,25,198,387,0,7,0,0,614,693,827,0.507775,0
18294968,18,375,393,357,0,25,25,100,48,0,10,6,0,651,650,691,0.952373333,1
18295881,18,250,275,47,0,25,25,299,42,0,29,0,0,593,660,710,0.18936,0
18297181,18,250,152,182,0,25,25,25,45,0,7,3,0,631,626,756,0.72768,0
18298744,18,250,185,157,0,10,10,45,15,0,1,1,0,532,696,855,0.62688,0
18301807,18,250,162,171,0,25,25,25,23,0,9,3,0,610,663,801,0.68464,0
18302580,18,400,418,407,7,25,32,218,193,0,7,6,0,563,601,686,1.01635,0
18303724,18,275,149,73,0,25,25,85,0,0,7,2,0,577,661,921,0.263781818,0
18307591,18,250,6,214,0,25,25,10,211,0,7,0,0,619,680,755,0.85788,0
18308847,18,350,241,327,0,25,25,25,100,0,7,4,0,466,646,715,0.934142857,0
18309010,18,250,75,7,0,7,7,250,175,0,7,0,0,685,695,772,0.028,0
18318554,18,250,305,181,0,25,25,136,0,0,9,4,0,439,627,696,0.72508,0
18319548,18,250,285,211,0,25,25,85,0,0,7,4,0,536,630,744,0.84384,0
18320691,18,250,4,139,0,25,25,29,156,0,8,0,0,594,699,791,0.5564,0
18323443,18,350,330,354,4,25,29,25,33,0,10,6,0,622,642,704,1.011685714,0
18324370,18,250,290,267,17,25,42,91,53,0,9,5,0,580,625,694,1.06612,0
18326777,18,400,137,280,0,25,25,137,273,0,7,0,0,581,678,790,0.70015,0
18331833,18,350,7,7,0,7,7,7,0,0,7,0,0,569,684,993,0.02,0
18332255,18,325,116,96,0,25,25,30,0,0,8,2,0,683,686,915,0.295415385,0
18332503,18,250,122,28,0,25,25,102,0,0,7,1,0,635,688,967,0.11392,0
18333832,18,200,237,213,13,25,38,225,189,0,9,4,0,468,616,691,1.06705,1
18334881,18,250,170,215,0,25,25,40,74,0,7,4,0,634,639,713,0.8618,0
18335600,18,400,340,327,0,25,25,25,0,0,7,6,0,621,659,761,0.8183,0
18338321,18,300,338,263,0,25,25,90,22,0,7,5,20,483,634,714,0.875733333,0
18338473,18,300,183,217,0,25,25,50,74,0,7,3,0,683,683,792,0.7228,0
18338601,18,300,301,287,0,25,25,26,0,0,7,5,0,665,644,723,0.955033333,0
18340841,18,300,304,332,32,25,57,50,66,0,7,5,0,584,645,703,1.106866667,0
18344214,18,350,151,7,0,7,7,151,0,0,7,0,0,657,708,993,0.019771429,0
18346245,18,250,219,222,0,25,25,30,21,0,9,3,0,615,677,721,0.8884,0
18351085,18,400,58,203,0,25,25,62,199,0,7,1,0,664,688,805,0.506475,0
18351438,18,325,305,311,0,25,25,25,18,0,7,5,0,513,643,702,0.956123077,1
18353186,18,250,7,28,0,25,25,7,21,0,7,0,0,666,646,956,0.11044,0
18353716,18,250,153,114,0,25,25,50,0,0,8,2,0,582,655,751,0.45452,1
18355359,18,500,94,58,0,25,25,45,0,0,8,1,0,619,694,965,0.11674,0
18357214,18,325,308,241,0,25,25,100,20,0,7,5,0,515,670,780,0.740184615,0
18357686,18,250,52,7,0,7,7,52,0,0,7,0,0,641,658,981,0.028,0
18357866,18,325,230,237,0,25,25,50,45,0,9,4,0,622,686,791,0.730523077,0
18360136,18,275,249,235,0,25,25,25,0,0,7,4,0,640,660,756,0.855236364,0
18360177,18,350,258,244,0,25,25,25,0,0,7,4,0,548,631,784,0.697742857,0
18360220,18,600,575,572,0,25,25,25,0,0,12,10,0,583,651,723,0.953283333,0
18360835,18,300,311,295,0,25,25,75,44,0,10,5,0,651,654,703,0.981933333,0
18361229,18,350,327,357,7,25,32,25,39,0,10,6,0,742,631,708,1.019971429,0
18363305,18,250,219,210,0,25,25,65,44,0,9,3,0,558,668,753,0.83832,1
18364040,18,500,109,7,0,7,7,109,0,0,7,0,0,621,687,991,0.014,0
18364470,18,600,183,149,0,25,25,183,142,0,7,0,0,675,702,927,0.248933333,0
18368291,18,400,365,350,0,25,25,60,32,0,7,6,0,647,670,747,0.87545,0
18370004,18,250,239,229,0,25,25,50,29,0,7,4,0,557,658,731,0.91484,0
18371327,18,275,56,50,0,25,25,149,68,63,7,6,0,678,682,947,0.182290909,0
18371511,18,325,216,217,0,25,25,50,41,0,7,3,0,485,664,803,0.667661539,0
18371595,18,325,356,329,4,25,29,150,140,0,7,5,29,532,626,690,1.011353846,1
18374961,18,450,498,464,14,25,39,200,182,0,7,6,29,658,631,,1.030888889,0
18376688,18,325,382,287,0,25,25,118,0,0,18,5,0,513,624,726,0.884553846,0
18376781,18,325,370,231,0,25,25,121,0,0,7,5,30,509,639,784,0.711507692,0
18379922,18,250,229,215,0,25,25,25,0,0,7,4,0,533,658,708,0.85936,0
18380687,18,350,237,193,0,25,25,100,46,0,7,3,0,601,681,799,0.550142857,0
18382188,18,325,127,-16,0,0,0,150,0,0,7,0,0,598,666,989,-0.049907692,1
18383539,18,250,300,211,0,25,25,100,0,0,7,4,0,631,621,762,0.84472,0
18383758,18,450,412,325,0,25,25,100,0,0,7,6,0,648,683,780,0.723111111,0
18384858,18,250,244,230,0,25,25,25,0,0,7,4,0,533,637,968,0.91852,0
18385494,18,350,259,272,0,25,25,40,41,0,7,5,0,645,674,745,0.777314286,0
18385636,18,450,429,394,0,25,25,50,2,0,7,7,0,616,671,732,0.875311111,0
18385991,18,250,258,253,3,25,28,68,51,0,7,6,0,632,660,,1.01392,0
18387588,18,300,341,187,0,25,25,166,0,0,7,5,0,635,630,705,0.6219,0
18388242,18,800,750,773,0,25,25,30,33,0,7,13,0,567,648,702,0.966525,0
18390839,18,275,7,7,0,7,7,133,126,0,7,0,0,548,680,874,0.025454546,0
18395655,18,300,228,196,0,25,25,50,7,0,7,4,0,630,662,851,0.6541,0
18397563,18,250,260,261,11,25,36,40,30,0,7,4,0,651,634,704,1.04428,0
18399455,18,300,307,296,0,25,25,50,25,0,10,5,0,562,658,,0.9881,0
18400892,18,325,117,106,0,25,25,50,30,0,7,2,0,515,671,854,0.326492308,0
18402815,18,250,232,235,0,25,25,25,17,0,7,4,0,663,653,710,0.941,1
18404895,17,250,158,218,0,25,25,30,80,0,7,3,0,636,663,745,0.87256,0
18405711,17,250,261,254,4,25,29,36,15,0,9,4,0,549,631,699,1.01488,0
18406167,17,400,412,392,0,25,25,37,4,0,7,7,0,661,649,997,0.98115,0
18407389,17,300,159,7,0,7,7,159,0,0,7,0,0,688,691,809,0.023333333,0
18407998,17,300,337,170,0,25,25,150,0,0,9,4,29,649,627,718,0.568,0
18409573,17,300,207,193,0,25,25,25,0,0,7,3,0,617,670,816,0.6417,0
18409890,17,450,392,455,5,25,30,25,75,0,7,7,0,583,642,717,1.011844444,0
18411379,17,250,44,1,0,1,1,50,0,0,7,0,0,599,683,957,0.00284,0
18412790,17,375,334,331,0,25,25,50,34,0,7,6,0,621,673,725,0.881493333,0
18414448,17,250,232,231,0,25,25,30,18,0,7,4,0,600,669,731,0.92396,0
18414598,17,250,181,220,0,25,25,61,76,0,20,4,0,619,640,,0.87956,0
18417044,17,325,319,324,0,25,25,25,18,0,7,6,0,667,644,715,0.998246154,0
18418037,17,350,148,278,0,25,25,50,168,0,9,3,0,631,672,727,0.795685714,0
18418250,17,350,197,319,0,25,25,35,143,0,10,4,0,657,671,739,0.911085714,0
18421946,17,450,7,7,0,7,7,7,0,0,7,0,0,692,658,749,0.015555556,0
18421996,17,250,227,229,0,25,25,30,20,0,7,4,0,520,660,714,0.91464,0
18427012,17,300,218,199,0,25,25,30,0,0,7,3,0,557,658,827,0.662033333,0
18427227,17,475,110,56,0,25,25,200,139,0,7,0,0,632,698,945,0.117747368,0
18427431,17,400,374,332,0,25,25,75,21,0,7,6,0,497,650,707,0.829925,0
18427556,17,800,764,561,0,25,25,221,0,0,7,12,0,580,667,885,0.7012625,0
18428790,17,350,329,316,0,25,25,25,0,0,7,6,0,687,633,724,0.904171429,1
18429765,17,250,254,237,0,25,25,30,0,0,9,4,0,654,630,709,0.94784,0
18432449,17,275,72,21,0,21,21,72,14,0,7,0,0,628,672,977,0.076472727,0
18433967,17,250,261,249,0,25,25,25,0,0,9,4,0,517,625,705,0.997,0
18438682,17,275,263,214,0,25,25,60,0,0,7,4,0,595,658,,0.777927273,0
18441742,17,325,388,362,37,25,62,50,0,0,18,6,0,455,616,704,1.113907692,0
18442889,17,350,7,7,0,7,7,18,0,0,18,0,0,527,672,983,0.020171429,0
18443878,17,250,229,217,0,25,25,36,0,0,20,4,0,545,644,749,0.86632,0
18443919,17,325,333,329,4,25,29,40,24,0,7,5,0,611,649,716,1.012646154,0
18444385,17,250,204,217,0,25,25,35,38,0,7,4,0,616,663,721,0.868,0
18444862,17,250,252,242,0,25,25,30,7,0,9,4,0,593,646,707,0.96908,0
18444868,17,250,187,147,0,25,25,50,0,0,7,3,0,626,692,884,0.58672,0
18445112,17,300,299,130,0,25,25,299,123,0,7,0,0,582,634,703,0.4348,0
18446841,17,300,22,73,0,25,25,22,65,0,8,0,0,648,674,900,0.242133333,0
18449353,17,325,252,214,0,25,25,50,1,0,7,4,0,640,676,764,0.658184615,0
18453148,17,450,349,333,0,25,25,60,31,0,7,6,0,667,677,784,0.740666667,0
18453321,17,275,96,18,0,18,18,96,0,0,18,0,0,670,696,946,0.065454546,0
18453420,17,250,193,226,0,25,25,25,0,43,7,8,0,576,610,724,0.9042,1
18455634,17,250,93,65,0,25,25,40,4,0,7,1,0,658,667,919,0.26104,0
18456026,17,300,309,309,9,25,34,34,22,0,7,5,0,595,634,730,1.028733333,1
18459494,17,350,228,283,0,25,25,100,144,0,7,4,0,629,688,900,0.809028571,0
18461845,17,250,247,261,11,25,36,25,28,0,7,4,0,582,645,705,1.04528,1
18462379,17,375,363,257,0,25,25,400,287,0,7,0,0,654,687,,0.68488,0
18462594,17,275,226,254,0,25,25,25,40,0,9,4,0,595,652,707,0.924472727,0
18464998,17,250,7,7,0,7,7,7,0,0,7,0,0,620,653,980,0.028,0
18467390,17,250,210,202,0,25,25,35,16,0,9,3,0,508,674,767,0.80976,0
18467959,17,350,-36,288,0,25,25,0,314,0,10,0,0,526,680,888,0.821942857,0
18468070,17,275,235,269,0,25,25,235,262,0,7,0,0,670,675,970,0.979236364,0
18468781,17,200,114,7,0,7,7,114,0,0,7,0,0,504,675,731,0.0353,0
18470692,17,400,131,221,0,25,25,25,105,0,7,3,0,507,648,882,0.552025,0
18470748,17,250,159,256,6,25,31,100,186,0,7,4,0,611,668,712,1.02232,0
18471343,17,425,388,472,47,25,72,100,123,42,7,12,0,654,647,712,1.109741177,0
18472176,17,250,298,211,0,25,25,200,90,0,20,3,0,618,630,716,0.84444,0
18472978,17,300,285,270,0,25,25,35,8,0,7,5,0,568,638,706,0.900533333,0
18474416,17,350,156,128,0,25,25,65,28,0,7,3,0,654,696,895,0.365085714,0
18474662,17,400,386,350,0,25,25,50,0,0,7,6,0,512,668,749,0.874025,1
18474709,17,250,283,265,15,25,40,100,68,0,9,5,0,591,604,688,1.05908,1
18477965,17,250,18,7,0,7,7,162,133,0,18,0,0,672,688,942,0.028,0
18478392,17,350,404,313,0,25,25,105,0,0,7,7,0,524,617,712,0.893657143,0
18478543,17,300,110,95,0,25,25,50,26,0,8,2,0,642,693,910,0.3179,0
18479131,17,250,109,226,0,25,25,175,272,0,20,0,0,645,683,746,0.90416,0
18479902,17,275,263,289,14,25,39,25,37,0,10,5,0,632,636,701,1.052254546,0
18480585,17,275,217,203,0,25,25,25,0,0,7,3,0,591,663,788,0.737490909,0
18480984,17,350,0,175,0,25,25,100,192,0,7,0,0,682,670,,0.500257143,0
18482991,17,350,320,345,0,25,25,50,62,0,7,6,0,595,671,716,0.986771429,0
18483450,17,350,295,308,0,25,25,30,31,0,7,5,0,620,659,757,0.8788,0
18488444,17,300,211,7,0,7,7,382,160,0,18,0,0,528,659,717,0.023333333,0
18489108,17,250,84,7,0,7,7,84,0,0,7,0,0,0,678,954,0.02824,0
18492377,17,250,292,220,0,25,25,85,0,0,9,4,0,564,613,728,0.8794,1
18494197,17,250,196,191,0,25,25,60,43,0,9,3,0,595,675,,0.76256,0
18494352,17,250,329,149,0,25,25,191,0,0,7,4,0,622,616,704,0.59484,0
18494390,17,250,299,245,0,25,25,299,238,0,7,0,0,595,621,691,0.98188,1
18494843,17,300,166,132,0,25,25,100,57,0,8,1,0,553,698,862,0.4396,0
18496658,17,250,182,162,0,25,25,30,0,0,7,3,0,622,676,815,0.64712,0
18496747,17,250,67,126,0,25,25,25,75,0,8,1,0,626,651,769,0.50328,0
18497190,17,300,296,48,0,25,25,396,141,0,7,0,0,516,670,985,0.159966667,0
18497576,17,375,336,406,31,25,56,200,258,0,7,5,0,618,658,717,1.082213333,0
18498411,17,250,213,246,0,25,25,57,79,0,7,4,0,630,663,759,0.98508,0
18503007,17,250,190,180,0,25,25,105,84,0,7,3,0,601,691,767,0.71812,0
18503577,17,250,15,7,0,7,7,15,0,0,7,0,0,539,628,982,0.028,0
18505898,17,350,283,245,0,25,25,50,0,0,7,4,0,661,676,795,0.698714286,0
18509006,17,250,236,234,0,25,25,25,12,0,7,4,0,545,619,691,0.93448,0
18509891,17,200,106,112,0,25,25,100,85,0,19,2,0,488,635,717,0.56165,0
18510032,17,250,83,91,0,25,25,158,159,0,7,0,0,499,664,888,0.36472,0
18511297,17,250,235,227,0,25,25,25,5,0,9,4,0,598,647,718,0.909,1
18513756,17,350,136,68,0,25,25,78,0,0,8,2,0,612,662,937,0.193228571,0
18513892,17,250,232,238,0,25,25,35,30,0,7,4,0,504,645,706,0.9512,0
18514039,17,300,7,7,0,7,7,7,0,0,7,0,0,586,679,860,0.023333333,0
18515279,17,400,336,301,0,25,25,50,0,0,10,5,0,536,675,755,0.753,0
18515450,17,275,34,43,0,25,25,120,122,0,7,0,0,631,687,859,0.1564,0
18517574,17,250,146,106,0,25,25,50,0,0,8,2,0,601,697,879,0.4254,0
18519020,17,250,201,236,0,25,25,31,55,0,7,4,0,609,659,728,0.94376,0
18519174,17,250,260,265,15,25,40,60,52,0,9,4,0,600,644,789,1.05844,0
18521499,17,475,441,430,0,25,25,25,0,0,7,7,0,595,646,,0.906147368,0
18521586,17,350,210,239,0,25,25,25,43,0,7,4,0,583,653,800,0.6822,0
18522536,17,250,206,177,0,25,25,40,0,0,7,3,0,463,665,790,0.70628,0
18522879,17,300,318,272,0,25,25,60,0,0,9,5,0,440,652,729,0.907233333,0
18523606,17,800,748,743,0,25,25,25,0,0,7,12,0,688,659,729,0.9281625,1
18523878,17,325,163,121,0,25,25,250,16,162,8,22,0,557,651,866,0.371907692,1
18524567,17,350,227,189,0,25,25,50,0,0,9,4,0,531,654,829,0.540514286,1
18526689,17,350,11,7,0,7,7,11,0,0,7,0,0,616,683,761,0.02,0
18528177,17,250,7,76,0,25,25,7,69,0,7,0,0,669,686,913,0.30308,0
18529387,17,300,8,7,0,7,7,8,0,0,7,0,0,521,689,990,0.023,0
18529781,17,200,12,69,0,25,25,42,92,0,7,0,0,675,690,911,0.3457,0
18531106,17,250,130,185,0,25,25,40,85,0,7,3,0,530,628,701,0.73816,0
18535652,17,250,213,225,0,25,25,25,26,0,7,4,0,635,653,741,0.8986,0
18536037,17,400,112,414,14,25,39,30,292,0,36,4,0,591,653,704,1.033975,0
18536188,17,250,150,134,0,25,25,25,0,0,7,2,0,576,658,839,0.53656,0
18536192,17,250,209,194,0,25,25,25,0,0,7,3,0,524,649,708,0.77664,0
18537172,17,250,255,235,0,25,25,31,0,0,7,4,0,549,651,729,0.93952,0
18538008,17,300,306,299,0,25,25,31,12,0,7,5,0,492,638,702,0.997066667,1
18539500,17,400,322,359,0,25,25,50,74,0,7,6,0,623,673,742,0.8973,0
18540609,17,400,284,271,0,25,25,25,0,0,7,5,0,610,650,796,0.677475,0
18543229,17,250,7,18,0,18,18,124,128,0,7,0,0,664,701,975,0.07244,0
18543444,17,250,225,62,0,25,25,208,36,0,7,1,0,628,669,925,0.24708,0
18543909,17,300,241,246,0,25,25,25,19,0,7,4,0,646,643,740,0.820566667,0
18544420,17,600,546,532,0,25,25,30,0,0,7,9,0,539,669,742,0.886516667,0
18545387,17,275,280,280,5,25,30,30,18,0,7,5,0,651,639,703,1.017127273,0
18546037,17,250,216,215,0,25,25,25,14,0,7,3,0,556,663,754,0.861,1
18547385,17,275,239,226,0,25,25,25,0,0,9,4,0,663,669,758,0.823309091,0
18547468,17,425,280,299,0,25,25,100,103,0,10,6,0,456,678,792,0.702352941,1
18547973,17,275,7,189,0,25,25,7,182,0,7,0,0,675,676,803,0.688072727,0
18548772,17,250,253,249,0,25,25,60,46,0,7,3,0,681,654,712,0.99792,0
18553907,17,250,177,171,0,25,25,50,34,0,7,3,0,485,664,801,0.68352,1
18555097,17,200,88,70,0,25,25,100,74,0,7,2,0,595,652,885,0.35205,0
18556276,17,250,181,8,0,8,8,325,145,0,7,0,0,594,704,991,0.03204,0
18557109,17,250,236,222,0,25,25,25,0,0,7,4,0,536,623,701,0.88856,0
18558796,17,250,183,70,0,25,25,183,0,53,7,10,0,507,616,697,0.2814,0
18561521,17,350,312,312,0,25,25,60,45,0,10,6,0,677,651,705,0.8924,0
18562924,17,400,330,292,0,25,25,50,0,0,7,5,0,596,682,820,0.730975,0
18562943,17,350,356,322,0,25,25,150,100,0,10,5,0,597,671,728,0.918971429,0
18563598,17,350,279,295,0,25,25,25,30,0,7,5,0,555,656,761,0.8426,0
18564227,17,275,213,262,0,25,25,25,63,0,7,4,0,634,655,753,0.951890909,0
18567906,17,250,80,52,0,25,25,80,45,0,7,0,0,700,698,943,0.208,0
18569058,17,250,191,197,0,25,25,60,56,0,7,4,0,544,637,711,0.78868,0
18572534,17,275,207,231,0,25,25,25,39,0,7,4,0,662,657,784,0.8416,0
18572977,17,275,220,238,0,25,25,45,51,0,7,4,0,624,674,774,0.863854546,0
18574132,17,200,161,204,4,25,29,25,58,0,7,3,0,533,639,748,1.0199,0
18574292,17,450,295,155,0,25,25,150,0,0,7,3,0,612,699,727,0.3434,1
18576230,17,350,274,261,0,25,25,25,0,0,7,5,0,567,620,770,0.744457143,1
18577949,17,300,7,7,0,7,7,7,0,0,7,0,0,567,637,984,0.023333333,1
18582505,17,350,262,189,0,25,25,526,446,0,7,0,0,549,689,758,0.540571429,0
18584680,17,325,297,308,0,25,25,25,24,0,7,5,0,494,654,,0.948923077,1
18586009,17,250,152,7,0,7,7,163,0,0,18,0,0,652,655,775,0.028,0
18587663,17,250,187,146,0,25,25,101,49,0,8,3,0,635,667,,0.58596,0
18588093,17,300,298,304,4,25,29,25,19,0,7,5,0,514,651,709,1.011966667,0
18588102,17,250,171,13,0,13,13,171,6,0,7,0,0,666,681,893,0.052,0
18589815,17,250,251,236,0,25,25,30,4,0,7,4,0,510,633,703,0.9438,0
18590827,17,550,397,395,0,25,25,35,20,0,7,7,0,644,665,784,0.718872727,0
18591525,17,300,240,302,2,25,27,40,91,0,7,4,0,504,646,703,1.0078,0
18591613,17,350,313,7,0,7,7,299,36,0,7,0,50,617,657,773,0.02,0
18591703,17,350,312,289,0,25,25,35,0,0,7,5,0,663,669,756,0.826,0
18591808,17,350,338,155,0,25,25,338,148,0,7,0,0,615,634,779,0.443628571,1
18591825,17,350,148,302,0,25,25,30,172,0,7,5,0,522,642,0,0.8634,1
18595850,17,250,246,206,0,25,25,200,150,0,7,3,0,444,663,775,0.82328,0
18597258,16,400,309,212,0,25,25,205,94,0,9,6,0,453,660,689,0.5307,0
18598234,16,250,192,183,0,25,25,264,247,0,9,0,0,682,606,747,0.73244,0
18599517,16,250,237,227,0,25,25,100,79,0,7,4,0,628,672,705,0.90608,0
18601812,16,350,352,356,6,25,31,30,18,0,10,6,0,612,640,707,1.017885714,0
18604049,16,250,184,170,0,25,25,40,14,0,9,3,0,551,637,808,0.68024,0
18604822,16,325,331,293,0,25,25,50,0,0,7,5,0,630,657,735,0.902553846,0
18605707,16,250,74,115,0,25,25,25,57,0,7,2,0,526,653,833,0.4584,0
18607434,16,350,6,7,0,7,7,281,263,0,18,0,0,548,696,995,0.02,0
18609155,16,300,319,276,0,25,25,310,290,0,7,0,30,530,649,719,0.92,0
18609561,16,200,35,75,0,25,25,100,133,0,7,0,0,657,697,821,0.37355,0
18616969,16,350,219,98,0,25,25,130,0,0,7,2,0,648,674,730,0.279628571,0
18618103,14,350,349,337,0,25,25,25,0,0,7,6,0,661,630,738,0.961485714,0
18622276,16,300,170,286,0,25,25,32,137,0,7,4,0,583,661,701,0.9544,0
18623244,16,250,238,217,0,25,25,40,6,0,9,4,0,542,650,726,0.86716,1
18623324,16,250,326,7,0,7,7,300,0,0,7,0,26,573,615,721,0.028,0
18623464,16,400,410,402,2,25,27,25,0,0,11,7,0,523,646,715,1.00575,0
18623892,16,300,305,290,0,25,25,30,0,0,10,5,0,557,640,707,0.965266667,0
18624016,16,325,289,276,0,25,25,30,5,0,7,5,0,559,658,756,0.850092308,0
18624801,16,250,212,235,0,25,25,25,37,0,7,4,0,615,626,720,0.94116,1
18626586,16,400,409,399,0,25,25,100,73,0,11,7,0,503,645,703,0.99625,1
18628055,16,250,207,167,0,25,25,50,0,0,7,3,0,665,675,866,0.66816,0
18628748,16,250,93,176,0,25,25,36,96,0,20,2,0,616,647,792,0.70208,0
18629489,16,400,238,213,0,25,25,50,15,0,7,4,0,655,690,883,0.5336,0
18629761,16,450,177,455,5,25,30,50,314,0,7,7,0,636,651,726,1.011555556,0
18630074,16,400,104,24,0,24,24,104,17,0,7,0,0,576,698,982,0.059875,0
18630099,16,350,308,294,0,25,25,25,0,0,6,5,0,560,659,756,0.8392,0
18630382,16,300,220,274,0,25,25,50,93,0,7,4,0,485,670,785,0.9132,0
18632024,16,275,310,271,0,25,25,50,0,0,7,5,0,570,613,746,0.986727273,0
18632902,16,450,457,282,0,25,25,320,131,0,7,6,0,514,679,729,0.626133333,0
18636221,16,400,395,386,0,25,25,25,2,0,7,7,0,588,661,709,0.9655,0
18637018,16,325,233,306,0,25,25,25,86,0,7,5,0,548,629,714,0.941723077,1
18637722,16,250,251,251,1,25,26,30,19,0,7,4,0,611,649,767,1.004,0
18640699,16,350,424,387,37,25,62,50,0,0,7,7,0,563,611,685,1.106914286,1
18641078,16,250,92,50,0,25,25,50,0,0,7,1,0,665,696,996,0.20036,0
18642437,16,350,288,275,0,25,25,25,0,0,7,5,0,637,663,775,0.784314286,0
18643451,16,250,226,187,0,25,25,50,0,0,7,4,0,517,604,733,0.7472,0
18645150,16,400,246,224,0,25,25,100,68,0,7,3,0,628,692,850,0.56015,0
18645632,16,250,153,125,0,25,25,100,64,0,7,2,0,641,645,838,0.50148,0
18646030,16,300,48,26,0,25,25,30,0,0,7,1,0,642,692,975,0.086566667,0
18646687,16,350,271,319,0,25,25,250,286,0,7,4,0,570,678,734,0.910971429,0
18648712,16,300,284,302,2,25,27,30,36,0,7,5,0,480,653,722,1.005866667,0
18651038,16,350,361,352,2,25,27,36,14,0,7,6,0,692,654,998,1.005314286,0
18651505,16,250,-1,6,0,6,6,0,0,0,7,0,0,558,692,986,0.02452,0
18652341,16,375,385,362,0,25,25,50,15,0,7,6,0,631,651,706,0.966506667,0
18654906,16,300,211,295,0,25,25,25,99,0,7,4,0,621,647,708,0.984366667,0
18655632,16,325,216,395,70,25,95,231,393,0,18,0,0,689,665,705,1.216307692,0
18655773,16,400,179,87,0,25,25,100,0,0,7,1,0,726,703,936,0.21815,0
18655885,16,250,288,260,10,25,35,63,23,0,7,4,0,537,644,701,1.03972,0
18656010,16,250,252,234,0,25,25,27,0,0,6,4,0,613,647,729,0.9366,0
18656825,16,350,342,308,0,25,25,161,90,0,32,5,0,571,655,745,0.879628571,0
18657879,16,250,273,236,0,25,25,48,0,0,7,4,0,549,630,720,0.94456,0
18658001,16,325,307,308,0,25,25,25,7,0,14,5,0,588,635,715,0.947753846,0
18658164,16,350,330,302,0,25,25,41,0,0,7,5,0,617,675,790,0.861657143,1
18661414,16,300,391,238,0,25,25,166,0,0,7,6,0,597,608,760,0.794266667,0
18662108,16,500,339,458,0,25,25,50,10,140,7,12,0,685,660,732,0.91682,0
18662295,16,200,165,156,0,25,25,30,11,0,7,3,0,566,652,700,0.7821,0
18662371,16,250,322,204,0,25,25,200,102,0,7,2,29,553,626,695,0.81456,0
18662864,16,300,315,313,13,25,38,316,304,0,10,0,0,578,656,703,1.044766667,0
18663182,16,400,378,379,0,25,25,25,10,0,10,6,0,535,643,715,0.948575,0
18663923,16,350,312,299,0,25,25,25,0,0,7,5,0,526,657,754,0.8548,0
