"","Bad","Behavior_Score_Bins","Good_Customer_Score_Bins","Quarterly_Fico_Score_Bins","Credit_Limit","Utility_Bins","Opening_Balance_Bins","Ending_Balance_Bins","Net_Purchases_During_Cycle","Net_Payments_During_Cycle","Months_On_Book"
"3599","1","[670, Inf)","[700,750)","[550,642)",450,"[0,0.5)","[228,347)","[131,242)",0,150,17
"3601","1","[600,670)","[820, Inf)","[550,642)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,7,17
"3602","0","[670, Inf)","[750,820)","[-Inf,550)",350,"[0.5,1)","[228,347)","[131,242)",446,526,17
"3604","0","[600,670)","[700,750)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",19,25,17
"3605","0","[670, Inf)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[141,228)","[-Inf,131)",6,171,17
"3606","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",4,30,17
"3608","0","[600,670)","[700,750)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",91,40,17
"3609","0","[600,670)","[750,820)","[550,642)",350,"[0,0.5)","[228,347)","[-Inf,131)",36,299,17
"3613","0","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",150,200,17
"3614","0","[600,670)","[-Inf,700)","[-Inf,550)",400,"[0.5,1)","[228,347)","[131,242)",94,205,16
"3615","0","[600,670)","[700,750)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",247,264,16
"3618","0","[600,670)","[750,820)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",14,40,16
"3621","0","[670, Inf)","[820, Inf)","[-Inf,550)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",263,281,16
"3622","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",290,310,16
"3624","0","[670, Inf)","[700,750)","[642,650)",350,"[0,0.5)","[141,228)","[-Inf,131)",0,130,16
"3625","0","[600,670)","[700,750)","[650, Inf)",350,"[0.5,1)","[347, Inf)","[299, Inf)",0,25,14
"3627","1","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",6,40,16
"3628","0","[600,670)","[700,750)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",0,300,16
"3630","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,30,16
"3632","1","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",37,25,16
"3633","1","[600,670)","[700,750)","[-Inf,550)",400,"[0.5,1)","[347, Inf)","[299, Inf)",73,100,16
"3635","0","[600,670)","[750,820)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",96,36,16
"3636","0","[670, Inf)","[820, Inf)","[650, Inf)",400,"[0.5,1)","[228,347)","[131,242)",15,50,16
"3638","0","[670, Inf)","[820, Inf)","[550,642)",400,"[0,0.5)","[-Inf,141)","[-Inf,131)",17,104,16
"3640","0","[670, Inf)","[750,820)","[-Inf,550)",300,"[0.5,1)","[141,228)","[242,299)",93,50,16
"3641","0","[600,670)","[700,750)","[550,642)",275,"[0.5,1)","[228,347)","[242,299)",0,50,16
"3642","0","[670, Inf)","[700,750)","[-Inf,550)",450,"[0.5,1)","[347, Inf)","[242,299)",131,320,16
"3643","0","[600,670)","[700,750)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",2,25,16
"3644","1","[600,670)","[700,750)","[-Inf,550)",325,"[0.5,1)","[228,347)","[299, Inf)",86,25,16
"3646","1","[600,670)","[-Inf,700)","[550,642)",350,"[1, Inf)","[347, Inf)","[299, Inf)",0,50,16
"3647","0","[670, Inf)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,50,16
"3648","0","[600,670)","[750,820)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,25,16
"3649","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",0,50,16
"3650","0","[670, Inf)","[820, Inf)","[550,642)",400,"[0.5,1)","[228,347)","[131,242)",68,100,16
"3651","0","[600,670)","[820, Inf)","[550,642)",250,"[0.5,1)","[141,228)","[-Inf,131)",64,100,16
"3652","0","[670, Inf)","[820, Inf)","[642,650)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,30,16
"3653","0","[670, Inf)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",286,250,16
"3655","0","[600,670)","[820, Inf)","[650, Inf)",350,"[1, Inf)","[347, Inf)","[299, Inf)",14,36,16
"3657","0","[600,670)","[700,750)","[550,642)",375,"[0.5,1)","[347, Inf)","[299, Inf)",15,50,16
"3658","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[141,228)","[242,299)",99,25,16
"3660","0","[670, Inf)","[820, Inf)","[650, Inf)",400,"[0,0.5)","[141,228)","[-Inf,131)",0,100,16
"3661","0","[600,670)","[700,750)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",23,63,16
"3664","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,48,16
"3667","0","[600,670)","[750,820)","[550,642)",300,"[0.5,1)","[347, Inf)","[131,242)",0,166,16
"3668","0","[600,670)","[700,750)","[650, Inf)",500,"[0.5,1)","[228,347)","[299, Inf)",10,50,16
"3671","0","[600,670)","[700,750)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",304,316,16
"3673","0","[600,670)","[750,820)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",0,25,16
"3674","0","[670, Inf)","[820, Inf)","[550,642)",400,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,140,16
"3675","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0.5,1)","[-Inf,141)","[-Inf,131)",154,60,16
"3676","0","[670, Inf)","[820, Inf)","[550,642)",325,"[0.5,1)","[141,228)","[131,242)",23,50,16
"3677","0","[670, Inf)","[820, Inf)","[650, Inf)",275,"[0.5,1)","[141,228)","[131,242)",43,95,16
"3679","0","[600,670)","[700,750)","[650, Inf)",400,"[0.5,1)","[347, Inf)","[299, Inf)",52,40,16
"3681","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",70,25,16
"3682","1","[600,670)","[820, Inf)","[-Inf,550)",350,"[0,0.5)","[228,347)","[-Inf,131)",29,260,16
"3683","1","[670, Inf)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",65,100,16
"3684","0","[670, Inf)","[700,750)","[550,642)",450,"[0.5,1)","[228,347)","[299, Inf)",196,150,16
"3686","0","[670, Inf)","[820, Inf)","[650, Inf)",800,"[0,0.5)","[141,228)","[-Inf,131)",94,215,16
"3687","0","[600,670)","[700,750)","[550,642)",350,"[1, Inf)","[228,347)","[299, Inf)",141,80,16
"3688","0","[600,670)","[750,820)","[-Inf,550)",275,"[0.5,1)","[228,347)","[131,242)",21,50,16
"3689","0","[670, Inf)","[820, Inf)","[650, Inf)",350,"[0,0.5)","[-Inf,141)","[131,242)",0,7,16
"3690","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[141,228)","[242,299)",90,35,16
"3693","0","[600,670)","[750,820)","[550,642)",200,"[0.5,1)","[141,228)","[131,242)",17,50,16
"3694","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",10,25,16
"3696","0","[670, Inf)","[750,820)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",0,60,16
"3697","0","[670, Inf)","[820, Inf)","[550,642)",275,"[0.5,1)","[141,228)","[131,242)",16,35,16
"3698","0","[670, Inf)","[820, Inf)","[550,642)",450,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,7,16
"3699","0","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,100,16
"3700","0","[670, Inf)","[820, Inf)","[650, Inf)",200,"[0,0.5)","[-Inf,141)","[-Inf,131)",78,106,16
"3701","0","[600,670)","[700,750)","[-Inf,550)",200,"[1, Inf)","[141,228)","[131,242)",55,50,16
"3702","0","[600,670)","[700,750)","[550,642)",700,"[0.5,1)","[347, Inf)","[299, Inf)",87,75,16
"3703","0","[670, Inf)","[750,820)","[550,642)",400,"[0.5,1)","[-Inf,141)","[242,299)",191,30,16
"3704","0","[600,670)","[750,820)","[-Inf,550)",300,"[0.5,1)","[228,347)","[131,242)",0,75,16
"3705","0","[600,670)","[700,750)","[-Inf,550)",400,"[1, Inf)","[347, Inf)","[299, Inf)",45,25,16
"3706","0","[670, Inf)","[820, Inf)","[650, Inf)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",71,139,16
"3707","0","[670, Inf)","[750,820)","[550,642)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",81,60,16
"3708","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",47,50,16
"3709","0","[670, Inf)","[750,820)","[650, Inf)",350,"[0.5,1)","[228,347)","[242,299)",71,100,16
"3710","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",25,30,16
"3711","0","[600,670)","[750,820)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",49,40,16
"3712","0","[600,670)","[820, Inf)","[-Inf,550)",250,"[0,0.5)","[141,228)","[-Inf,131)",0,114,16
"3713","0","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",250,25,16
"3714","0","[600,670)","[700,750)","[550,642)",250,"[1, Inf)","[141,228)","[242,299)",282,200,16
"3715","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,70,16
"3716","0","[600,670)","[750,820)","[550,642)",400,"[0.5,1)","[228,347)","[242,299)",0,50,16
"3717","0","[600,670)","[750,820)","[642,650)",300,"[0.5,1)","[141,228)","[131,242)",22,25,16
"3719","0","[600,670)","[750,820)","[550,642)",275,"[0.5,1)","[-Inf,141)","[242,299)",245,50,16
"3720","0","[600,670)","[750,820)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,25,16
"3721","1","[600,670)","[700,750)","[-Inf,550)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",281,300,16
"3723","0","[600,670)","[700,750)","[550,642)",325,"[0.5,1)","[228,347)","[242,299)",78,75,16
"3724","0","[670, Inf)","[750,820)","[642,650)",300,"[0.5,1)","[141,228)","[242,299)",64,30,16
"3725","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",25,60,16
"3726","0","[600,670)","[750,820)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",149,150,16
"3728","0","[600,670)","[820, Inf)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",43,222,16
"3729","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[299, Inf)",0,50,16
"3731","1","[600,670)","[700,750)","[-Inf,550)",200,"[0.5,1)","[141,228)","[131,242)",0,25,16
"3732","1","[-Inf,600)","[-Inf,700)","[-Inf,550)",300,"[1, Inf)","[347, Inf)","[299, Inf)",0,25,16
"3733","0","[600,670)","[820, Inf)","[550,642)",400,"[0,0.5)","[141,228)","[-Inf,131)",59,176,16
"3734","0","[600,670)","[700,750)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",84,100,16
"3736","0","[600,670)","[750,820)","[550,642)",325,"[0.5,1)","[228,347)","[131,242)",0,51,16
"3737","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",4,40,16
"3739","0","[600,670)","[-Inf,700)","[550,642)",400,"[1, Inf)","[347, Inf)","[299, Inf)",48,60,16
"3740","0","[600,670)","[-Inf,700)","[550,642)",350,"[1, Inf)","[228,347)","[299, Inf)",45,40,16
"3743","0","[600,670)","[700,750)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",13,30,15
"3744","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0,0.5)","[347, Inf)","[-Inf,131)",92,316,15
"3745","0","[670, Inf)","[820, Inf)","[650, Inf)",275,"[0,0.5)","[-Inf,141)","[-Inf,131)",98,68,15
"3746","0","[670, Inf)","[750,820)","[550,642)",450,"[0.5,1)","[347, Inf)","[299, Inf)",0,60,15
"3748","0","[600,670)","[700,750)","[-Inf,550)",400,"[0.5,1)","[347, Inf)","[299, Inf)",28,60,15
"3749","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",27,25,15
"3750","0","[670, Inf)","[820, Inf)","[550,642)",275,"[0,0.5)","[141,228)","[-Inf,131)",46,269,15
"3751","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[141,228)","[-Inf,131)",0,103,15
"3752","1","[600,670)","[700,750)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",0,68,15
"3753","0","[670, Inf)","[700,750)","[550,642)",275,"[0.5,1)","[141,228)","[131,242)",335,350,15
"3754","0","[670, Inf)","[820, Inf)","[550,642)",400,"[0,0.5)","[228,347)","[-Inf,131)",0,274,15
"3759","0","[600,670)","[750,820)","[550,642)",200,"[0.5,1)","[141,228)","[131,242)",0,30,15
"3762","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[347, Inf)","[299, Inf)",16,105,15
"3764","0","[670, Inf)","[700,750)","[550,642)",450,"[0.5,1)","[347, Inf)","[299, Inf)",14,30,15
"3766","0","[600,670)","[820, Inf)","[642,650)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",45,18,15
"3767","0","[670, Inf)","[750,820)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",10,50,15
"3769","0","[600,670)","[700,750)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",15,30,15
"3770","0","[600,670)","[700,750)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",51,75,15
"3771","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",20,50,15
"3772","0","[670, Inf)","[750,820)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",104,58,15
"3773","0","[670, Inf)","[820, Inf)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",1,40,15
"3774","0","[600,670)","[750,820)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,80,15
"3775","0","[-Inf,600)","[-Inf,700)","[-Inf,550)",250,"[0,0.5)","[347, Inf)","[-Inf,131)",0,517,15
"3776","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",47,112,15
"3777","0","[600,670)","[700,750)","[550,642)",750,"[0.5,1)","[347, Inf)","[299, Inf)",0,25,15
"3778","1","[600,670)","[700,750)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",0,40,15
"3779","1","[600,670)","[820, Inf)","[-Inf,550)",250,"[0,0.5)","[141,228)","[-Inf,131)",0,75,15
"3783","0","[600,670)","[700,750)","[650, Inf)",200,"[0.5,1)","[141,228)","[131,242)",36,25,15
"3786","0","[670, Inf)","[750,820)","[550,642)",400,"[0.5,1)","[347, Inf)","[242,299)",0,100,15
"3787","0","[600,670)","[750,820)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,30,15
"3788","1","[600,670)","[750,820)","[550,642)",325,"[0,0.5)","[-Inf,141)","[-Inf,131)",297,311,15
"3789","0","[670, Inf)","[820, Inf)","[650, Inf)",400,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,7,15
"3791","0","[600,670)","[820, Inf)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",40,251,15
"3797","0","[600,670)","[750,820)","[-Inf,550)",200,"[0.5,1)","[141,228)","[131,242)",36,25,15
"3799","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",68,75,15
"3800","0","[670, Inf)","[750,820)","[650, Inf)",400,"[0.5,1)","[228,347)","[242,299)",60,40,15
"3801","0","[600,670)","[700,750)","[650, Inf)",250,"[0.5,1)","[141,228)","[242,299)",70,30,15
"3803","0","[600,670)","[700,750)","[-Inf,550)",450,"[0.5,1)","[347, Inf)","[299, Inf)",0,35,15
"3804","1","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",67,75,15
"3805","1","[600,670)","[700,750)","[550,642)",275,"[0.5,1)","[228,347)","[242,299)",10,25,15
"3806","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",48,25,15
"3807","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",16,30,15
"3808","0","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",36,40,15
"3810","0","[670, Inf)","[750,820)","[-Inf,550)",350,"[0.5,1)","[228,347)","[242,299)",0,30,15
"3811","0","[600,670)","[700,750)","[550,642)",350,"[1, Inf)","[228,347)","[299, Inf)",0,25,15
"3813","0","[670, Inf)","[820, Inf)","[550,642)",300,"[0.5,1)","[-Inf,141)","[131,242)",159,7,15
"3814","0","[600,670)","[700,750)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",176,200,15
"3816","0","[600,670)","[700,750)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",0,21,15
"3817","0","[600,670)","[820, Inf)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",9,40,15
"3818","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",10,25,15
"3819","0","[670, Inf)","[820, Inf)","[650, Inf)",350,"[0,0.5)","[228,347)","[131,242)",29,125,15
"3820","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",30,25,15
"3821","0","[670, Inf)","[820, Inf)","[550,642)",200,"[0,0.5)","[-Inf,141)","[-Inf,131)",22,88,15
"3824","0","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",110,80,15
"3827","0","[670, Inf)","[820, Inf)","[650, Inf)",200,"[0,0.5)","[228,347)","[-Inf,131)",0,240,15
"3828","0","[670, Inf)","[820, Inf)","[650, Inf)",250,"[0.5,1)","[228,347)","[131,242)",185,229,15
"3829","0","[670, Inf)","[820, Inf)","[550,642)",425,"[0.5,1)","[141,228)","[131,242)",134,150,15
"3831","0","[600,670)","[820, Inf)","[-Inf,550)",400,"[0,0.5)","[141,228)","[131,242)",0,50,15
"3832","0","[670, Inf)","[700,750)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",112,250,15
"3833","0","[670, Inf)","[820, Inf)","[650, Inf)",450,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,10,15
"3834","0","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",100,85,15
"3836","0","[670, Inf)","[820, Inf)","[650, Inf)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,7,15
"3837","1","[600,670)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,15,15
"3838","0","[670, Inf)","[700,750)","[550,642)",600,"[0.5,1)","[347, Inf)","[299, Inf)",101,100,15
"3840","0","[600,670)","[700,750)","[-Inf,550)",325,"[0.5,1)","[228,347)","[242,299)",0,30,15
"3841","1","[600,670)","[700,750)","[-Inf,550)",350,"[0.5,1)","[347, Inf)","[299, Inf)",0,75,15
"3846","0","[600,670)","[750,820)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,60,15
"3848","0","[670, Inf)","[750,820)","[550,642)",200,"[0.5,1)","[141,228)","[-Inf,131)",122,173,15
"3852","0","[670, Inf)","[750,820)","[-Inf,550)",350,"[0.5,1)","[228,347)","[131,242)",0,50,15
"3854","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",0,30,15
"3855","0","[670, Inf)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",4,50,15
"3856","0","[600,670)","[700,750)","[550,642)",350,"[1, Inf)","[228,347)","[299, Inf)",36,25,15
"3857","0","[600,670)","[700,750)","[550,642)",375,"[0.5,1)","[228,347)","[299, Inf)",87,25,15
"3858","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",0,25,15
"3859","0","[600,670)","[700,750)","[550,642)",275,"[0.5,1)","[141,228)","[242,299)",53,25,15
"3860","0","[670, Inf)","[750,820)","[550,642)",325,"[0.5,1)","[228,347)","[242,299)",76,77,15
"3862","0","[600,670)","[750,820)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",171,313,15
"3863","1","[600,670)","[-Inf,700)","[-Inf,550)",325,"[0.5,1)","[228,347)","[299, Inf)",0,28,15
"3864","0","[600,670)","[750,820)","[-Inf,550)",200,"[0.5,1)","[-Inf,141)","[-Inf,131)",99,0,15
"3865","0","[600,670)","[750,820)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",0,40,15
"3866","1","[600,670)","[700,750)","[-Inf,550)",200,"[1, Inf)","[228,347)","[131,242)",8,50,15
"3867","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",2,30,15
"3869","0","[600,670)","[820, Inf)","[-Inf,550)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,71,15
"3871","0","[600,670)","[750,820)","[550,642)",400,"[0.5,1)","[228,347)","[242,299)",104,150,15
"3872","0","[670, Inf)","[750,820)","[650, Inf)",300,"[0.5,1)","[228,347)","[131,242)",0,60,15
"3873","1","[600,670)","[700,750)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",35,25,15
"3874","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",0,65,15
"3877","0","[670, Inf)","[750,820)","[650, Inf)",400,"[0,0.5)","[141,228)","[131,242)",0,40,15
"3878","0","[600,670)","[700,750)","[-Inf,550)",325,"[0.5,1)","[228,347)","[242,299)",26,50,15
"3879","0","[600,670)","[-Inf,700)","[-Inf,550)",325,"[1, Inf)","[347, Inf)","[299, Inf)",0,25,15
"3880","0","[600,670)","[-Inf,700)","[-Inf,550)",200,"[1, Inf)","[141,228)","[131,242)",53,100,15
"3881","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",51,75,15
"3882","0","[-Inf,600)","[750,820)","[-Inf,550)",400,"[0.5,1)","[347, Inf)","[299, Inf)",0,300,15
"3884","0","[600,670)","[700,750)","[550,642)",325,"[0.5,1)","[228,347)","[242,299)",0,35,15
"3885","0","[600,670)","[820, Inf)","[650, Inf)",300,"[0.5,1)","[141,228)","[131,242)",0,25,15
"3887","0","[600,670)","[700,750)","[650, Inf)",250,"[0.5,1)","[-Inf,141)","[131,242)",235,50,15
"3889","0","[600,670)","[820, Inf)","[650, Inf)",600,"[0,0.5)","[228,347)","[131,242)",0,50,14
"3890","0","[600,670)","[750,820)","[650, Inf)",250,"[0.5,1)","[228,347)","[131,242)",0,25,14
"3891","0","[600,670)","[-Inf,700)","[550,642)",500,"[1, Inf)","[347, Inf)","[299, Inf)",0,50,14
"3894","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,65,14
"3896","0","[600,670)","[750,820)","[-Inf,550)",300,"[0,0.5)","[141,228)","[-Inf,131)",13,75,14
"3898","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",47,60,14
"3902","0","[600,670)","[700,750)","[650, Inf)",1000,"[0.5,1)","[347, Inf)","[299, Inf)",0,35,14
"3903","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",33,25,14
"3907","1","[600,670)","[-Inf,700)","[-Inf,550)",200,"[1, Inf)","[228,347)","[131,242)",0,90,14
"3910","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,25,14
"3911","0","[670, Inf)","[820, Inf)","[650, Inf)",400,"[0,0.5)","[141,228)","[-Inf,131)",44,150,14
"3912","0","[670, Inf)","[820, Inf)","[550,642)",275,"[0,0.5)","[141,228)","[131,242)",0,75,14
"3913","0","[670, Inf)","[700,750)","[550,642)",400,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,7,14
"3915","1","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",38,58,14
"3917","1","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,56,14
"3920","0","[670, Inf)","[820, Inf)","[642,650)",250,"[0.5,1)","[141,228)","[131,242)",0,50,14
"3921","1","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,37,14
"3923","1","[600,670)","[750,820)","[650, Inf)",250,"[0.5,1)","[228,347)","[131,242)",2,50,14
"3925","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",0,40,14
"3926","0","[600,670)","[700,750)","[650, Inf)",350,"[0.5,1)","[228,347)","[299, Inf)",0,25,14
"3927","0","[600,670)","[700,750)","[650, Inf)",200,"[0.5,1)","[228,347)","[131,242)",0,84,14
"3928","0","[600,670)","[750,820)","[550,642)",425,"[0.5,1)","[347, Inf)","[299, Inf)",0,100,14
"3929","0","[600,670)","[700,750)","[650, Inf)",250,"[1, Inf)","[228,347)","[242,299)",17,25,14
"3930","0","[600,670)","[700,750)","[550,642)",375,"[0.5,1)","[228,347)","[299, Inf)",34,40,14
"3931","1","[600,670)","[-Inf,700)","[550,642)",350,"[1, Inf)","[347, Inf)","[299, Inf)",0,75,14
"3933","0","[600,670)","[700,750)","[-Inf,550)",300,"[0,0.5)","[347, Inf)","[-Inf,131)",0,290,14
"3935","0","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",17,35,14
"3939","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",6,25,14
"3941","0","[670, Inf)","[750,820)","[650, Inf)",500,"[0.5,1)","[347, Inf)","[299, Inf)",0,50,14
"3944","0","[600,670)","[750,820)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",44,50,14
"3946","0","[670, Inf)","[700,750)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",20,40,14
"3949","1","[600,670)","[-Inf,700)","[-Inf,550)",200,"[0,0.5)","[228,347)","[-Inf,131)",91,328,14
"3950","0","[600,670)","[750,820)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,30,14
"3952","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,75,14
"3953","0","[670, Inf)","[820, Inf)","[650, Inf)",600,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,25,14
"3954","0","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",65,40,14
"3956","0","[670, Inf)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",42,75,14
"3957","0","[600,670)","[750,820)","[550,642)",400,"[0.5,1)","[228,347)","[242,299)",0,50,14
"3958","0","[600,670)","[820, Inf)","[642,650)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,18,14
"3959","0","[670, Inf)","[700,750)","[550,642)",325,"[0.5,1)","[228,347)","[131,242)",30,107,14
"3960","0","[600,670)","[820, Inf)","[550,642)",325,"[0,0.5)","[228,347)","[131,242)",157,335,14
"3962","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",45,45,14
